subject,run,trial,audio_filename,is_naturalistic,num_words
2,5,47,ctrl_00738.wav,False,15
2,5,48,nat_00350.wav,True,9
2,5,49,ctrl_00543.wav,False,5
2,5,50,nat_01138.wav,True,8
2,5,51,ctrl_00551.wav,False,8
2,5,52,ctrl_00160.wav,False,3
2,5,53,nat_01660.wav,True,4
2,5,54,nat_00314.wav,True,11
2,5,55,ctrl_00621.wav,False,6
2,5,56,nat_01135.wav,True,7
2,5,57,ctrl_00748.wav,False,8
2,5,58,nat_01107.wav,True,10
2,5,59,nat_01538.wav,True,9
2,5,60,ctrl_00175.wav,False,8
2,5,61,ctrl_01112.wav,False,8
2,5,62,nat_01279.wav,True,9
2,5,63,nat_01075.wav,True,5
2,5,64,nat_00980.wav,True,10
2,5,65,ctrl_00336.wav,False,11
2,5,66,nat_01359.wav,True,9
2,5,67,nat_01842.wav,True,10
2,5,68,nat_00983.wav,True,6
2,5,69,nat_00523.wav,True,8
2,5,70,ctrl_00801.wav,False,4
2,5,71,nat_01742.wav,True,9
2,5,72,ctrl_00863.wav,False,5
2,5,73,nat_01289.wav,True,7
2,5,74,nat_00148.wav,True,10
2,5,75,nat_00238.wav,True,12
2,5,76,nat_01764.wav,True,10
2,5,77,ctrl_00270.wav,False,8
2,5,78,ctrl_01094.wav,False,8
2,5,79,ctrl_00643.wav,False,6
2,5,80,ctrl_00619.wav,False,16
2,6,1,nat_00524.wav,True,5
2,6,2,nat_00520.wav,True,10
2,6,3,nat_00577.wav,True,6
2,6,4,nat_00917.wav,True,10
2,6,5,nat_01632.wav,True,8
2,6,6,ctrl_01127.wav,False,9
2,6,7,nat_01625.wav,True,10
2,6,8,ctrl_00566.wav,False,8
2,6,9,nat_00244.wav,True,10
2,6,10,nat_01237.wav,True,11
2,6,11,nat_00823.wav,True,8
2,6,12,nat_00933.wav,True,8
2,6,13,nat_00957.wav,True,8
2,6,14,ctrl_00765.wav,False,9
2,6,15,nat_01872.wav,True,7
2,6,16,ctrl_00384.wav,False,8
2,6,17,nat_00042.wav,True,8
2,6,18,nat_02122.wav,True,7
2,6,19,nat_01887.wav,True,9
2,6,20,nat_01686.wav,True,5
2,6,21,nat_01529.wav,True,6
2,6,22,nat_00062.wav,True,12
2,6,23,nat_01505.wav,True,9
2,6,24,ctrl_00971.wav,False,8
2,6,25,nat_01092.wav,True,5
2,6,26,nat_01228.wav,True,8
2,6,27,nat_00476.wav,True,7
2,6,28,ctrl_00528.wav,False,6
2,6,29,ctrl_00137.wav,False,12
2,6,30,nat_00083.wav,True,7
2,6,31,nat_01967.wav,True,9
2,6,32,ctrl_00301.wav,False,4
2,6,33,nat_01154.wav,True,5
2,6,34,nat_00076.wav,True,11
2,6,35,nat_01330.wav,True,10
2,6,36,ctrl_00872.wav,False,6
2,6,37,nat_01828.wav,True,9
2,6,38,nat_01343.wav,True,11
2,6,39,nat_01467.wav,True,6
2,6,40,ctrl_00524.wav,False,6
2,6,41,nat_01583.wav,True,6
2,6,42,nat_01582.wav,True,6
2,6,43,nat_01734.wav,True,7
2,6,44,ctrl_00822.wav,False,4
2,6,45,ctrl_00404.wav,False,7
2,6,46,nat_01651.wav,True,9
2,6,47,ctrl_00249.wav,False,9
2,6,48,ctrl_00263.wav,False,6
2,6,49,nat_02019.wav,True,7
2,6,50,ctrl_00600.wav,False,5
2,6,51,nat_01027.wav,True,10
2,6,52,nat_01792.wav,True,8
2,6,53,nat_00511.wav,True,8
2,6,54,nat_02081.wav,True,9
2,6,55,nat_01959.wav,True,9
2,6,56,ctrl_00487.wav,False,10
2,6,57,nat_01884.wav,True,13
2,6,58,nat_00852.wav,True,9
2,6,59,nat_00374.wav,True,9
2,6,60,ctrl_00821.wav,False,4
2,6,61,nat_00876.wav,True,7
2,6,62,nat_01274.wav,True,8
2,6,63,nat_00300.wav,True,9
2,6,64,ctrl_00010.wav,False,8
2,6,65,nat_01182.wav,True,6
2,6,66,ctrl_00496.wav,False,12
2,6,67,ctrl_00230.wav,False,9
2,6,68,ctrl_00882.wav,False,6
2,6,69,nat_01706.wav,True,10
2,6,70,nat_01253.wav,True,9
2,6,71,ctrl_00820.wav,False,3
2,6,72,nat_01883.wav,True,11
2,6,73,nat_01453.wav,True,10
2,6,74,ctrl_00717.wav,False,13
2,6,75,nat_00566.wav,True,8
2,6,76,nat_01394.wav,True,12
2,6,77,nat_00351.wav,True,10
2,6,78,nat_01889.wav,True,9
2,6,79,nat_01560.wav,True,10
2,6,80,nat_00116.wav,True,7
2,7,1,nat_00986.wav,True,8
2,7,2,nat_01624.wav,True,9
2,7,3,nat_00638.wav,True,10
2,7,4,nat_00426.wav,True,9
2,7,5,ctrl_00362.wav,False,4
2,7,6,nat_01011.wav,True,7
2,7,7,nat_00789.wav,True,7
2,7,8,nat_00485.wav,True,7
2,7,9,nat_00113.wav,True,8
2,7,10,nat_00105.wav,True,8
2,7,11,nat_00402.wav,True,6
2,7,12,nat_00635.wav,True,11
2,7,13,ctrl_00703.wav,False,7
2,7,14,ctrl_00965.wav,False,7
2,7,15,ctrl_00297.wav,False,13
2,7,16,nat_00037.wav,True,9
2,7,17,nat_00457.wav,True,10
2,7,18,nat_01273.wav,True,7
2,7,19,nat_01613.wav,True,9
2,7,20,nat_00404.wav,True,6
2,7,21,nat_00632.wav,True,10
2,7,22,ctrl_00607.wav,False,10
2,7,23,nat_01382.wav,True,6
2,7,24,nat_01796.wav,True,10
2,7,25,nat_00003.wav,True,6
2,7,26,nat_00543.wav,True,9
2,7,27,nat_01633.wav,True,9
2,7,28,ctrl_00901.wav,False,6
2,7,29,nat_00317.wav,True,6
2,7,30,nat_01726.wav,True,5
2,7,31,ctrl_00373.wav,False,7
2,7,32,nat_01433.wav,True,11
2,7,33,nat_00925.wav,True,10
2,7,34,ctrl_00750.wav,False,9
2,7,35,nat_01803.wav,True,11
2,7,36,nat_01819.wav,True,7
2,7,37,ctrl_00865.wav,False,8
2,7,38,nat_00844.wav,True,8
2,7,39,nat_00904.wav,True,8
2,7,40,ctrl_00793.wav,False,7
2,7,41,nat_01570.wav,True,11
2,7,42,nat_01655.wav,True,10
2,7,43,ctrl_00530.wav,False,7
2,7,44,ctrl_00455.wav,False,7
2,7,45,ctrl_01139.wav,False,14
2,7,46,nat_01225.wav,True,9
2,7,47,ctrl_00866.wav,False,8
2,7,48,nat_00275.wav,True,7
2,7,49,nat_01353.wav,True,10
2,7,50,nat_01432.wav,True,10
2,7,51,nat_00203.wav,True,8
2,7,52,ctrl_00379.wav,False,12
2,7,53,nat_00296.wav,True,10
2,7,54,ctrl_00693.wav,False,8
2,7,55,nat_00221.wav,True,10
2,7,56,ctrl_00870.wav,False,6
2,7,57,ctrl_00046.wav,False,9
2,7,58,ctrl_00692.wav,False,7
2,7,59,ctrl_00587.wav,False,9
2,7,60,ctrl_01199.wav,False,15
2,7,61,ctrl_00702.wav,False,6
2,7,62,nat_01492.wav,True,10
2,7,63,ctrl_00771.wav,False,10
2,7,64,nat_00706.wav,True,9
2,7,65,nat_01621.wav,True,9
2,7,66,nat_00208.wav,True,8
2,7,67,ctrl_00296.wav,False,12
2,7,68,ctrl_00309.wav,False,6
2,7,69,nat_01635.wav,True,8
2,7,70,ctrl_00954.wav,False,9
2,7,71,nat_00212.wav,True,12
2,7,72,ctrl_00394.wav,False,9
2,7,73,nat_00494.wav,True,11
2,7,74,ctrl_00762.wav,False,6
2,7,75,nat_01856.wav,True,4
2,7,76,nat_01443.wav,True,5
2,7,77,nat_01118.wav,True,7
2,7,78,nat_01667.wav,True,9
2,7,79,ctrl_00086.wav,False,8
2,7,80,ctrl_00237.wav,False,12
2,8,1,nat_01503.wav,True,11
2,8,2,nat_01352.wav,True,10
2,8,3,nat_00522.wav,True,8
2,8,4,ctrl_00558.wav,False,12
2,8,5,nat_00752.wav,True,9
2,8,6,ctrl_00936.wav,False,12
2,8,7,nat_01930.wav,True,9
2,8,8,nat_00753.wav,True,6
2,8,9,nat_00604.wav,True,8
2,8,10,nat_01812.wav,True,8
2,8,11,ctrl_00067.wav,False,8
2,8,12,ctrl_00980.wav,False,4
2,8,13,nat_01012.wav,True,5
2,8,14,ctrl_00634.wav,False,9
2,8,15,ctrl_00315.wav,False,8
2,8,16,nat_00965.wav,True,7
2,8,17,nat_00149.wav,True,7
2,8,18,nat_01569.wav,True,9
2,8,19,nat_01435.wav,True,10
2,8,20,nat_01314.wav,True,10
2,8,21,nat_01399.wav,True,8
2,8,22,nat_01368.wav,True,7
2,8,23,ctrl_00723.wav,False,7
2,8,24,nat_00458.wav,True,8
2,8,25,ctrl_00842.wav,False,5
2,8,26,ctrl_00288.wav,False,8
2,8,27,nat_00680.wav,True,6
2,8,28,ctrl_00463.wav,False,5
2,8,29,nat_01690.wav,True,7
2,8,30,ctrl_00460.wav,False,3
2,8,31,ctrl_00905.wav,False,9
2,8,32,ctrl_00407.wav,False,9
2,8,33,nat_00791.wav,True,8
2,8,34,nat_01380.wav,True,6
2,8,35,nat_01406.wav,True,7
2,8,36,nat_00356.wav,True,6
2,8,37,nat_01936.wav,True,6
2,8,38,nat_01546.wav,True,12
2,8,39,ctrl_00912.wav,False,9
2,8,40,nat_01218.wav,True,6
2,8,41,nat_02025.wav,True,9
2,8,42,ctrl_00433.wav,False,7
2,8,43,nat_01801.wav,True,9
2,8,44,ctrl_00064.wav,False,6
2,8,45,ctrl_01051.wav,False,9
2,8,46,nat_01990.wav,True,6
2,8,47,nat_01354.wav,True,8
2,8,48,ctrl_00712.wav,False,8
2,8,49,ctrl_00567.wav,False,9
2,8,50,nat_01054.wav,True,9
2,8,51,nat_02075.wav,True,9
2,8,52,nat_01956.wav,True,8
2,8,53,nat_00071.wav,True,9
2,8,54,nat_02121.wav,True,8
2,8,55,ctrl_00372.wav,False,6
2,8,56,ctrl_00664.wav,False,8
2,8,57,ctrl_01126.wav,False,8
2,8,58,nat_01804.wav,True,9
2,8,59,ctrl_01010.wav,False,8
2,8,60,nat_01925.wav,True,7
2,8,61,nat_01491.wav,True,7
2,8,62,nat_00718.wav,True,11
2,8,63,nat_01876.wav,True,10
2,8,64,nat_00498.wav,True,13
2,8,65,nat_01873.wav,True,9
2,8,66,nat_00631.wav,True,8
2,8,67,nat_01026.wav,True,8
2,8,68,ctrl_00973.wav,False,7
2,8,69,nat_01494.wav,True,9
2,8,70,ctrl_00732.wav,False,8
2,8,71,ctrl_00940.wav,False,5
2,8,72,nat_00220.wav,True,11
2,8,73,ctrl_00085.wav,False,8
2,8,74,nat_00282.wav,True,7
2,8,75,nat_00152.wav,True,10
2,8,76,nat_01643.wav,True,8
2,8,77,ctrl_00898.wav,False,14
2,8,78,ctrl_00068.wav,False,6
2,8,79,nat_01913.wav,True,6
2,8,80,nat_01452.wav,True,10
2,9,1,nat_01608.wav,True,9
2,9,2,nat_01370.wav,True,10
2,9,3,nat_00666.wav,True,9
2,9,4,nat_00196.wav,True,8
2,9,5,nat_01308.wav,True,8
2,9,6,nat_00592.wav,True,9
2,9,7,nat_00614.wav,True,9
2,9,8,nat_01741.wav,True,10
2,9,9,ctrl_00097.wav,False,11
2,9,10,ctrl_00265.wav,False,8
2,9,11,nat_00834.wav,True,10
2,9,12,nat_01161.wav,True,8
2,9,13,nat_02023.wav,True,8
2,9,14,ctrl_00830.wav,False,7
2,9,15,nat_01730.wav,True,8
2,9,16,ctrl_00902.wav,False,6
2,9,17,nat_00002.wav,True,5
2,9,18,nat_01096.wav,True,7
2,9,19,ctrl_01189.wav,False,9
2,9,20,nat_01175.wav,True,10
2,9,21,ctrl_00752.wav,False,8
2,9,22,ctrl_00173.wav,False,7
2,9,23,ctrl_01073.wav,False,8
2,9,24,ctrl_00802.wav,False,4
2,9,25,ctrl_00918.wav,False,15
2,9,26,nat_00826.wav,True,10
2,9,27,nat_00320.wav,True,7
2,9,28,nat_00697.wav,True,11
2,9,29,nat_01710.wav,True,7
2,9,30,ctrl_00467.wav,False,8
2,9,31,ctrl_00623.wav,False,7
2,9,32,nat_01708.wav,True,5
2,9,33,ctrl_00026.wav,False,8
2,9,34,nat_01456.wav,True,10
2,9,35,nat_01318.wav,True,10
2,9,36,nat_00501.wav,True,10
2,9,37,nat_00090.wav,True,12
2,9,38,nat_01202.wav,True,9
2,9,39,nat_01810.wav,True,10
2,9,40,nat_00041.wav,True,7
2,9,41,nat_00093.wav,True,8
2,9,42,nat_00228.wav,True,8
2,9,43,ctrl_00269.wav,False,8
2,9,44,ctrl_01075.wav,False,9
2,9,45,nat_00366.wav,True,8
2,9,46,ctrl_00182.wav,False,3
2,9,47,nat_01316.wav,True,12
2,9,48,nat_02072.wav,True,9
2,9,49,nat_00607.wav,True,11
2,9,50,nat_00684.wav,True,9
2,9,51,nat_01373.wav,True,10
2,9,52,nat_02073.wav,True,11
2,9,53,nat_01300.wav,True,8
2,9,54,ctrl_00485.wav,False,9
2,9,55,nat_01798.wav,True,11
2,9,56,nat_00172.wav,True,10
2,9,57,nat_01155.wav,True,6
2,9,58,nat_00696.wav,True,11
2,9,59,nat_02059.wav,True,8
2,9,60,ctrl_00583.wav,False,6
2,9,61,nat_01744.wav,True,10
2,9,62,nat_01840.wav,True,7
2,9,63,nat_00284.wav,True,11
2,9,64,ctrl_00964.wav,False,6
2,9,65,ctrl_00475.wav,False,8
2,9,66,ctrl_00639.wav,False,14
2,9,67,nat_00407.wav,True,10
2,9,68,ctrl_00894.wav,False,9
2,9,69,nat_01240.wav,True,10
2,9,70,nat_00881.wav,True,11
2,9,71,ctrl_01045.wav,False,8
2,9,72,nat_00613.wav,True,7
2,9,73,nat_00051.wav,True,8
2,9,74,nat_00999.wav,True,10
2,9,75,ctrl_00214.wav,False,9
2,9,76,ctrl_00448.wav,False,5
2,9,77,ctrl_00627.wav,False,10
2,9,78,ctrl_00110.wav,False,8
2,9,79,nat_01547.wav,True,5
2,9,80,nat_02060.wav,True,9
2,10,1,nat_00527.wav,True,7
2,10,2,nat_01568.wav,True,9
2,10,3,nat_01022.wav,True,8
2,10,4,nat_01286.wav,True,9
2,10,5,ctrl_00398.wav,False,13
2,10,6,nat_00431.wav,True,8
2,10,7,ctrl_00128.wav,False,6
2,10,8,ctrl_00984.wav,False,7
2,10,9,nat_01128.wav,True,10
2,10,10,nat_01471.wav,True,7
2,10,11,ctrl_00045.wav,False,9
2,10,12,nat_00279.wav,True,11
2,10,13,nat_01723.wav,True,7
2,10,14,nat_01807.wav,True,10
2,10,15,nat_00727.wav,True,9
2,10,16,nat_00977.wav,True,12
2,10,17,ctrl_00360.wav,False,3
2,10,18,nat_01960.wav,True,10
2,10,19,ctrl_00281.wav,False,6
2,10,20,nat_00310.wav,True,6
2,10,21,nat_00736.wav,True,10
2,10,22,nat_00372.wav,True,8
2,10,23,nat_00108.wav,True,11
2,10,24,nat_00507.wav,True,9
2,10,25,nat_01637.wav,True,9
2,10,26,nat_02048.wav,True,10
2,10,27,nat_00503.wav,True,11
2,10,28,nat_00700.wav,True,9
2,10,29,nat_01204.wav,True,9
2,10,30,nat_01896.wav,True,7
2,10,31,ctrl_00701.wav,False,6
2,10,32,nat_00579.wav,True,10
2,10,33,ctrl_00090.wav,False,8
2,10,34,nat_00701.wav,True,9
2,10,35,nat_01168.wav,True,9
2,10,36,nat_00114.wav,True,7
2,10,37,nat_00204.wav,True,9
2,10,38,nat_00653.wav,True,7
2,10,39,ctrl_00541.wav,False,4
2,10,40,nat_01908.wav,True,9
2,10,41,ctrl_00568.wav,False,7
2,10,42,nat_00054.wav,True,8
2,10,43,nat_02079.wav,True,11
2,10,44,ctrl_00893.wav,False,9
2,10,45,nat_00640.wav,True,8
2,10,46,nat_00785.wav,True,8
2,10,47,ctrl_00024.wav,False,7
2,10,48,nat_01524.wav,True,9
2,10,49,ctrl_00403.wav,False,7
2,10,50,nat_01839.wav,True,5
2,10,51,nat_02044.wav,True,6
2,10,52,ctrl_00725.wav,False,9
2,10,53,nat_00360.wav,True,7
2,10,54,ctrl_00445.wav,False,6
2,10,55,ctrl_00592.wav,False,7
2,10,56,ctrl_01186.wav,False,9
2,10,57,ctrl_00401.wav,False,6
2,10,58,nat_00232.wav,True,11
2,10,59,ctrl_01069.wav,False,8
2,10,60,ctrl_00355.wav,False,7
2,10,61,ctrl_00768.wav,False,8
2,10,62,ctrl_00479.wav,False,12
2,10,63,ctrl_00094.wav,False,8
2,10,64,nat_01405.wav,True,5
2,10,65,ctrl_00224.wav,False,8
2,10,66,nat_01381.wav,True,6
2,10,67,nat_01567.wav,True,7
2,10,68,nat_01186.wav,True,10
2,10,69,nat_01383.wav,True,5
2,10,70,ctrl_00177.wav,False,11
2,10,71,ctrl_00386.wav,False,9
2,10,72,ctrl_00578.wav,False,12
2,10,73,nat_00921.wav,True,10
2,10,74,nat_01929.wav,True,7
2,10,75,nat_01472.wav,True,6
2,10,76,nat_00659.wav,True,7
2,10,77,ctrl_00807.wav,False,8
2,10,78,ctrl_00039.wav,False,13
2,10,79,nat_00754.wav,True,6
2,10,80,nat_00087.wav,True,12
2,11,1,nat_00771.wav,True,9
2,11,2,nat_02021.wav,True,9
2,11,3,nat_00974.wav,True,9
2,11,4,nat_00537.wav,True,9
2,11,5,nat_01611.wav,True,10
2,11,6,nat_00681.wav,True,11
2,11,7,nat_01517.wav,True,7
2,11,8,ctrl_00343.wav,False,4
2,11,9,ctrl_00764.wav,False,8
2,11,10,nat_01486.wav,True,6
2,11,11,nat_01550.wav,True,9
2,11,12,nat_01046.wav,True,7
2,11,13,ctrl_00648.wav,False,7
2,11,14,ctrl_00862.wav,False,4
2,11,15,nat_00759.wav,True,9
2,11,16,nat_01910.wav,True,9
2,11,17,nat_00984.wav,True,8
2,11,18,nat_00340.wav,True,9
2,11,19,ctrl_00008.wav,False,7
2,11,20,ctrl_00799.wav,False,11
2,11,21,nat_01676.wav,True,7
2,11,22,ctrl_00363.wav,False,5
2,11,23,ctrl_00760.wav,False,5
2,11,24,nat_00565.wav,True,6
2,11,25,nat_00533.wav,True,7
2,11,26,ctrl_00806.wav,False,7
2,11,27,ctrl_00150.wav,False,8
2,11,28,nat_02018.wav,True,10
2,11,29,ctrl_00979.wav,False,12
2,11,30,ctrl_00191.wav,False,7
2,11,31,nat_01418.wav,True,9
2,11,32,nat_00361.wav,True,7
2,11,33,nat_00828.wav,True,8
2,11,34,nat_00289.wav,True,12
2,11,35,nat_01650.wav,True,9
2,11,36,ctrl_00397.wav,False,13
2,11,37,nat_00972.wav,True,6
2,11,38,nat_00028.wav,True,12
2,11,39,nat_00110.wav,True,9
2,11,40,nat_00180.wav,True,6
2,11,41,nat_01640.wav,True,10
2,11,42,nat_00671.wav,True,10
2,11,43,ctrl_01003.wav,False,6
2,11,44,ctrl_00420.wav,False,3
2,11,45,ctrl_00709.wav,False,10
2,11,46,nat_01345.wav,True,6
2,11,47,nat_01823.wav,True,8
2,11,48,nat_00508.wav,True,5
2,11,49,nat_00400.wav,True,9
2,11,50,nat_01332.wav,True,10
2,11,51,ctrl_00818.wav,False,12
2,11,52,nat_00297.wav,True,8
2,11,53,ctrl_00795.wav,False,8
2,11,54,nat_01574.wav,True,6
2,11,55,nat_00842.wav,True,9
2,11,56,ctrl_00060.wav,False,3
2,11,57,nat_02090.wav,True,9
2,11,58,ctrl_00105.wav,False,8
2,11,59,nat_02063.wav,True,7
2,11,60,nat_00151.wav,True,10
2,11,61,nat_01703.wav,True,11
2,11,62,ctrl_00365.wav,False,6
2,11,63,nat_00446.wav,True,10
2,11,64,ctrl_00066.wav,False,7
2,11,65,nat_01663.wav,True,4
2,11,66,nat_00606.wav,True,6
2,11,67,nat_01564.wav,True,11
2,11,68,nat_00628.wav,True,10
2,11,69,nat_00009.wav,True,7
2,11,70,nat_00928.wav,True,8
2,11,71,ctrl_01002.wav,False,5
2,11,72,nat_01627.wav,True,9
2,11,73,ctrl_00661.wav,False,6
2,11,74,ctrl_00238.wav,False,12
2,11,75,ctrl_00935.wav,False,10
2,11,76,ctrl_00507.wav,False,8
2,11,77,nat_00045.wav,True,8
2,11,78,ctrl_00206.wav,False,8
2,11,79,nat_01056.wav,True,8
2,11,80,ctrl_00743.wav,False,7
2,12,1,nat_01818.wav,True,7
2,12,2,nat_00488.wav,True,10
2,12,3,nat_01623.wav,True,9
2,12,4,nat_00597.wav,True,10
2,12,5,ctrl_00429.wav,False,7
2,12,6,ctrl_00956.wav,False,14
2,12,7,nat_01219.wav,True,6
2,12,8,nat_01098.wav,True,7
2,12,9,ctrl_00839.wav,False,12
2,12,10,ctrl_00753.wav,False,9
2,12,11,nat_01816.wav,True,8
2,12,12,nat_00930.wav,True,7
2,12,13,nat_01572.wav,True,8
2,12,14,nat_01511.wav,True,7
2,12,15,nat_01581.wav,True,6
2,12,16,nat_01283.wav,True,10
2,12,17,nat_01102.wav,True,9
2,12,18,nat_01029.wav,True,10
2,12,19,nat_01112.wav,True,4
2,12,20,ctrl_01165.wav,False,7
2,12,21,ctrl_00443.wav,False,4
2,12,22,ctrl_01105.wav,False,9
2,12,23,ctrl_01143.wav,False,7
2,12,24,ctrl_00222.wav,False,6
2,12,25,ctrl_00357.wav,False,11
2,12,26,nat_00506.wav,True,6
2,12,27,nat_00868.wav,True,6
2,12,28,ctrl_01197.wav,False,14
2,12,29,nat_01156.wav,True,6
2,12,30,nat_02066.wav,True,7
2,12,31,ctrl_01113.wav,False,9
2,12,32,nat_00050.wav,True,7
2,12,33,nat_00137.wav,True,9
2,12,34,nat_00020.wav,True,10
2,12,35,ctrl_00763.wav,False,7
2,12,36,nat_00185.wav,True,10
2,12,37,nat_00177.wav,True,7
2,12,38,nat_00861.wav,True,8
2,12,39,nat_01236.wav,True,9
2,12,40,ctrl_00617.wav,False,15
2,12,41,ctrl_00231.wav,False,10
2,12,42,ctrl_00787.wav,False,8
2,12,43,ctrl_00811.wav,False,8
2,12,44,nat_02116.wav,True,11
2,12,45,nat_01760.wav,True,9
2,12,46,nat_01696.wav,True,9
2,12,47,nat_00818.wav,True,8
2,12,48,nat_01323.wav,True,10
2,12,49,ctrl_00453.wav,False,6
2,12,50,nat_00569.wav,True,9
2,12,51,nat_01298.wav,True,6
2,12,52,nat_00397.wav,True,10
2,12,53,ctrl_01093.wav,False,8
2,12,54,nat_01376.wav,True,7
2,12,55,nat_01226.wav,True,11
2,12,56,nat_01364.wav,True,9
2,12,57,nat_00124.wav,True,6
2,12,58,nat_00768.wav,True,10
2,12,59,nat_00349.wav,True,10
2,12,60,nat_01721.wav,True,10
2,12,61,nat_00465.wav,True,10
2,12,62,nat_01770.wav,True,9
2,12,63,nat_02112.wav,True,7
2,12,64,nat_00226.wav,True,9
2,12,65,nat_01077.wav,True,10
2,12,66,nat_00276.wav,True,7
2,12,67,nat_02091.wav,True,9
2,12,68,nat_00074.wav,True,9
2,12,69,ctrl_00396.wav,False,12
2,12,70,ctrl_00350.wav,False,5
2,12,71,ctrl_00967.wav,False,8
2,12,72,ctrl_00266.wav,False,8
2,12,73,ctrl_00435.wav,False,8
2,12,74,ctrl_00325.wav,False,9
2,12,75,nat_02108.wav,True,6
2,12,76,nat_01736.wav,True,10
2,12,77,ctrl_00618.wav,False,15
2,12,78,nat_02085.wav,True,10
2,12,79,nat_01114.wav,True,7
2,12,80,ctrl_00576.wav,False,11
2,13,1,nat_02103.wav,True,6
2,13,2,nat_00106.wav,True,8
2,13,3,nat_00748.wav,True,10
2,13,4,ctrl_00074.wav,False,7
2,13,5,nat_00792.wav,True,9
2,13,6,nat_00991.wav,True,7
2,13,7,nat_00889.wav,True,8
2,13,8,nat_00735.wav,True,8
2,13,9,nat_01825.wav,True,5
2,13,10,nat_00344.wav,True,7
2,13,11,nat_00728.wav,True,9
2,13,12,nat_01735.wav,True,7
2,13,13,nat_00155.wav,True,10
2,13,14,ctrl_00438.wav,False,11
2,13,15,nat_01068.wav,True,8
2,13,16,ctrl_00388.wav,False,8
2,13,17,nat_00936.wav,True,9
2,13,18,nat_01127.wav,True,9
2,13,19,nat_00236.wav,True,11
2,13,20,ctrl_00166.wav,False,7
2,13,21,nat_00266.wav,True,11
2,13,22,nat_01460.wav,True,9
2,13,23,ctrl_00745.wav,False,9
2,13,24,ctrl_00197.wav,False,11
2,13,25,ctrl_00311.wav,False,7
2,13,26,nat_02123.wav,True,7
2,13,27,nat_01013.wav,True,6
2,13,28,nat_00489.wav,True,12
2,13,29,nat_01033.wav,True,6
2,13,30,nat_01341.wav,True,10
2,13,31,nat_00783.wav,True,5
2,13,32,nat_00851.wav,True,7
2,13,33,ctrl_00913.wav,False,10
2,13,34,nat_01015.wav,True,5
2,13,35,nat_01315.wav,True,11
2,13,36,nat_01434.wav,True,10
2,13,37,nat_01909.wav,True,8
2,13,38,ctrl_00608.wav,False,8
2,13,39,ctrl_00121.wav,False,4
2,13,40,nat_01265.wav,True,8
2,13,41,ctrl_00447.wav,False,7
2,13,42,ctrl_00544.wav,False,6
2,13,43,nat_00907.wav,True,10
2,13,44,nat_00837.wav,True,10
2,13,45,ctrl_00670.wav,False,9
2,13,46,nat_00132.wav,True,11
2,13,47,ctrl_01070.wav,False,8
2,13,48,nat_01882.wav,True,9
2,13,49,nat_00018.wav,True,11
2,13,50,nat_01048.wav,True,7
2,13,51,nat_01419.wav,True,10
2,13,52,nat_01426.wav,True,6
2,13,53,nat_00173.wav,True,10
2,13,54,nat_02045.wav,True,10
2,13,55,ctrl_01032.wav,False,8
2,13,56,nat_01121.wav,True,9
2,13,57,ctrl_00930.wav,False,9
2,13,58,ctrl_00982.wav,False,5
2,13,59,nat_01194.wav,True,6
2,13,60,ctrl_00958.wav,False,15
2,13,61,ctrl_01092.wav,False,7
2,13,62,ctrl_00731.wav,False,10
2,13,63,nat_00134.wav,True,12
2,13,64,ctrl_00695.wav,False,9
2,13,65,ctrl_00696.wav,False,11
2,13,66,nat_01014.wav,True,6
2,13,67,nat_02013.wav,True,11
2,13,68,ctrl_00211.wav,False,9
2,13,69,ctrl_00945.wav,False,9
2,13,70,nat_00043.wav,True,6
2,13,71,nat_00005.wav,True,6
2,13,72,nat_01536.wav,True,10
2,13,73,ctrl_00316.wav,False,10
2,13,74,nat_01861.wav,True,11
2,13,75,nat_00836.wav,True,10
2,13,76,ctrl_01027.wav,False,10
2,13,77,nat_00013.wav,True,9
2,13,78,nat_00040.wav,True,9
2,13,79,nat_00553.wav,True,6
2,13,80,ctrl_00241.wav,False,6
2,14,1,nat_00992.wav,True,9
2,14,2,nat_00078.wav,True,8
2,14,3,nat_00573.wav,True,6
2,14,4,nat_01948.wav,True,9
2,14,5,nat_02094.wav,True,10
2,14,6,nat_01532.wav,True,7
2,14,7,ctrl_00021.wav,False,5
2,14,8,nat_00560.wav,True,7
2,14,9,ctrl_00548.wav,False,6
2,14,10,nat_01616.wav,True,6
2,14,11,nat_01733.wav,True,6
2,14,12,ctrl_00410.wav,False,8
2,14,13,nat_02057.wav,True,11
2,14,14,ctrl_00920.wav,False,5
2,14,15,nat_02105.wav,True,9
2,14,16,nat_01053.wav,True,9
2,14,17,ctrl_00644.wav,False,7
2,14,18,nat_00677.wav,True,11
2,14,19,ctrl_01190.wav,False,9
2,14,20,ctrl_00201.wav,False,5
2,14,21,nat_00616.wav,True,11
2,14,22,nat_01475.wav,True,6
2,14,23,nat_00271.wav,True,6
2,14,24,nat_01326.wav,True,10
2,14,25,ctrl_00328.wav,False,7
2,14,26,ctrl_00441.wav,False,3
2,14,27,nat_01223.wav,True,8
2,14,28,nat_01982.wav,True,10
2,14,29,nat_01408.wav,True,6
2,14,30,ctrl_01125.wav,False,8
2,14,31,nat_00570.wav,True,10
2,14,32,nat_01349.wav,True,10
2,14,33,nat_00122.wav,True,8
2,14,34,ctrl_00353.wav,False,6
2,14,35,nat_00047.wav,True,7
